
==================================
>> SD Card is successfully init at 698
==================================

[INFO] main::setup() | System restarted at 759
[INFO] main::loop() | Device wakeup, now_timestamp = 1232436
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323348
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1232436; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1233183
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323358
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1233183; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1233930
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323368
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1233930; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1234671
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323378
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1234671; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1235419
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323388
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1235419; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1236167
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323398
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1236167; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1236908
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323408
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1236908; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1237655
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323418
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1237655; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1238402
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323428
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1238402; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1239143
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323438
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1239143; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1239900
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323448
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1239900; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1240647
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323458
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1240647; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1241388
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323468
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1241388; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1242152
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323478
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1242152; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1242899
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323488
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1242899; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1243640
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323498
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1243640; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1244387
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323508
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1244387; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1245135
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323518
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1245135; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1245876
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323528
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1245876; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1246624
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323538
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1246624; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1247371
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323548
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1247371; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1248112
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323558
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1248112; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1248860
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323568
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1248860; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1249608
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323578
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1249608; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1250360
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323588
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1250360; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1251107
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323598
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1251107; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1251854
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323608
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1251854; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1252595
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323618
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1252595; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1253342
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323628
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1253342; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1254089
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323638
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1254089; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1254830
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323648
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1254830; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1255578
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323658
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1255578; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1256315
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323668
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1256315; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1257056
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323678
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1257056; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1257803
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323688
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1257803; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1258551
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323698
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1258551; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1259292
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323708
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1259292; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1260057
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323718
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1260057; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1260815
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323728
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1260815; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1261556
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323738
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1261556; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1262303
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323748
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1262303; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1263050
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323758
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1263050; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1263791
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323768
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1263791; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1264538
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323778
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1264538; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1265285
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978323788
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 1265285; send_status_timestamp = 2103159
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 1266026
