
==================================
>> SD Card is successfully init at 609
==================================

[INFO] main::setup() | System restarted at 669
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524134; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524144
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524144; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524144; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524154
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524154; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524154; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524164
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524164; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524164; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524174
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524174; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524174; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524184
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524184; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524184; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524194
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524194; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524194; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524204
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524204; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524204; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524214
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524214; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524214; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524224
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524224; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524224; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524234
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524234; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524234; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524244
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524244; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524244; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524254
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524254; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524254; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524264
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524264; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524264; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524274
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524274; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524274; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524284
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524284; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524284; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524294
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524294; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524294; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524304
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524304; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524304; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524314
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524314; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524314; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524324
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524324; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524324; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524334
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524334; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524334; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524344
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524344; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524344; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524354
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524354; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524354; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524364
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524364; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524364; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524374
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524374; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524374; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524384
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524384; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524384; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524394
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524394; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524394; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524404
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524404; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524404; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524414
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524414; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524414; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524424
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524424; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524424; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524434
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524434; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524434; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524444
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524444; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524444; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524454
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524454; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524454; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524464
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524464; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524464; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524474
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524474; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524474; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524484
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524484; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524484; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524494
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524494; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524494; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524504
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524504; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524504; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740524514
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740524514; send_status_timestamp_s = 1740525442
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740524514; relay_reset_timestamp_s = 1740525319
[INFO] main::loop() | Reloading Watchdog
